0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0.000266084193110828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0.000306164249230448,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0,0,0,0,0,0,0,0,0.000345879443628413,0.000345879443628413,0.000345879443628413,0,0,0,0,0,0,0,0,0,0,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0.000345879443628413,0,0,0,0,0,0,0,0,0,0
0.00038518244695702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0,0,0,0,0,0,0,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0.00038518244695702,0,0,0,0.00038518244695702
